frame,x,y,xVelocity,yVelocity,thetayaw,timestamp,speed_mps,steering_percentage,accx,accy,driving_mode
167,458500.1094,4400245.175,0.468716642,-0.168288354,-0.279087289,1676356884,0.483333319,69.14893341,0.164751926,-0.121544965,1
168,458500.1629,4400245.155,0.489900124,-0.172425167,-0.270572288,1676356884,0.516666651,74.3191452,0.222872017,-0.01969702,1
169,458500.2108,4400245.138,0.510886025,-0.176556583,-0.262494866,1676356884,0.544444442,77.78723145,0.208582562,-0.091154672,1
170,458500.2683,4400245.118,0.542372344,-0.184405451,-0.25340473,1676356884,0.577777803,81.02127838,0.26475964,-0.052497514,1
171,458500.3232,4400245.101,0.569821498,-0.182241715,-0.243700869,1676356884,0.611111104,82.59574127,0.305947553,0.021886167,1
172,458500.3711,4400245.087,0.589753211,-0.183681339,-0.235273739,1676356884,0.641666651,85.46808624,0.226174877,-0.040871982,1
173,458500.4401,4400245.066,0.617417566,-0.189656773,-0.222191869,1676356884,0.672222197,86.10638428,0.269408584,-0.010478234,1
174,458500.5074,4400245.047,0.649339259,-0.18381449,-0.20927291,1676356885,0.705555558,86.70212555,0.32495229,0.021727876,1
175,458500.5657,4400245.03,0.675442486,-0.184452955,-0.197988524,1676356885,0.74444443,87.40425873,0.269951195,-0.056318737,1
176,458500.6318,4400245.012,0.705277069,-0.187513832,-0.184882403,1676356885,0.780555546,87.0851059,0.318295624,0.028669928,1
177,458500.7129,4400244.991,0.744519134,-0.18114892,-0.16890827,1676356885,0.813888907,86.55319214,0.335753701,0.065707311,1
178,458500.7858,4400244.974,0.775734085,-0.172729905,-0.155013037,1676356885,0.855555534,85.17021179,0.317300064,0.07485681,1
179,458500.8681,4400244.955,0.80926962,-0.168740072,-0.139525143,1676356885,0.883333325,84.02127838,0.32200632,0.008756736,1
180,458500.9447,4400244.935,0.853036647,-0.175625991,-0.125335872,1676356885,0.919444442,81.36170197,0.404541455,0.097722831,1
181,458501.0379,4400244.914,0.896030134,-0.164877582,-0.109211375,1676356885,0.961111128,79.0851059,0.437000988,0.107447735,1
182,458501.1279,4400244.895,0.934915914,-0.156417221,-0.094415399,1676356885,0.991666675,76.14893341,0.416393186,0.087730263,1
183,458501.2372,4400244.874,0.979252559,-0.147160693,-0.076933772,1676356885,1.024999976,73.63829803,0.451548019,0.10766077,1
184,458501.3356,4400244.857,1.025007203,-0.135269185,-0.0619794,1676356886,1.063888907,70.0851059,0.495693758,0.14957031,1
185,458501.4279,4400244.845,1.069460879,-0.12133632,-0.048522185,1676356886,1.105555534,66.3191452,0.497286801,0.157859621,1
186,458501.5327,4400244.834,1.115732049,-0.108324873,-0.034113493,1676356886,1.144444466,62.10638428,0.478590034,0.137435345,1
187,458501.6702,4400244.821,1.180295777,-0.088335534,-0.016381605,1676356886,1.180555582,58.78723526,0.58518229,0.178455351,1
188,458501.7861,4400244.813,1.236815346,-0.072085503,-0.002704456,1676356886,1.227777719,53.6595726,0.582102097,0.180022062,1
189,458501.9181,4400244.806,1.303684213,-0.048432373,0.011103678,1676356886,1.280555606,47.76595688,0.660994625,0.222667511,1
190,458502.0455,4400244.805,1.360178637,-0.017368967,0.023168321,1676356886,1.330555558,42.61701965,0.623465964,0.142375121,1
191,458502.1887,4400244.807,1.423262497,0.003442155,0.035368333,1676356886,1.383333325,37.3404274,0.609265065,0.239914408,1
192,458502.3265,4400244.812,1.478946256,0.024153948,0.045511248,1676356886,1.436111093,31.68085098,0.52301684,0.204592577,1
193,458502.4815,4400244.818,1.5331906,0.048989755,0.054966853,1676356886,1.477777719,23.68085098,0.545836223,0.290928481,1
194,458502.6042,4400244.827,1.571179027,0.07331174,0.06072254,1676356887,1.524999976,16.29787254,0.441629256,0.321745849,1
195,458502.7954,4400244.836,1.614938736,0.093945228,0.066345571,1676356887,1.552777767,9.063829422,0.286634359,0.093156881,1
196,458502.9515,4400244.845,1.637888466,0.103928636,0.068748887,1676356887,1.586111069,1.489361644,0.251040537,0.099834033,1
197,458503.1099,4400244.855,1.660473827,0.113764531,0.06897312,1676356887,1.611111164,-6.702127457,0.209239768,0.082334066,1
198,458503.2835,4400244.866,1.677081522,0.125349082,0.066623294,1676356887,1.630555511,-12.23404217,0.138378726,0.09732725,1
199,458503.4182,4400244.875,1.692921374,0.125468566,0.063216414,1676356887,1.655555606,-18.53191566,0.283373099,-0.062850302,1
200,458503.6248,4400244.886,1.73640241,0.11374905,0.056124658,1676356887,1.694444418,-23.63829803,0.335150147,-0.006251827,1
